CP007550	NZ_JHUI01000005	99.975	8731	8819	8923	8922	101.167932872208
CP007578	CP002523	100.000	8685	8731	8683	8683	99.4502347955561
CP007578	CP007550	100.000	8685	8731	8683	8683	99.4502347955561
CP007578	CP014293	99.988	8685	15645	15565	15550	99.3927772451262
CP007578	NC_010402	99.743	8685	9661	8026	8028	83.0969878894524
CP007578	NC_011585	100.000	8685	8731	8666	8666	99.2555262856488
CP007578	NC_021730	99.968	8685	8721	8673	8673	99.4496044031648
CP007578	NZ_AFDN01000003	100.000	8685	8731	8683	8683	99.4502347955561
CP007578	NZ_AYEX01000118	100.000	8685	8763	8684	8684	99.0984822549355
CP007578	NZ_CM003314	100.000	8685	8731	8683	8683	99.4502347955561
CP007578	NZ_CM003317	100.000	8685	8731	8683	8683	99.4502347955561
CP007578	NZ_CM003909	100.000	8685	8781	8733	8733	99.4533652203621
CP007578	NZ_CP006964	100.000	8685	8805	8757	8757	99.4548551959114
CP007578	NZ_CP008708	100.000	8685	8731	8683	8683	99.4502347955561
CP007578	NZ_CP008850	100.000	8685	8737	8689	8689	99.4506123383312
CP007578	NZ_CP010782	100.000	8685	8731	8666	8666	99.2555262856488
CP007578	NZ_CP020575	99.840	8685	8718	8683	8670	99.4494150034412
CP007578	NZ_CP020576	99.984	8685	8730	8683	8682	99.4501718213058
CP007578	NZ_CP021786	100.000	8685	8731	8666	8666	99.2555262856488
CP007578	NZ_JHUI01000005	99.891	8685	8819	8772	8771	99.455720603243
CP007580	AFDA02000007	99.593	71433	74420	69680	69623	93.5541521096479
CP007580	CP002524	99.993	71433	70894	69412	69412	97.1707754119245
CP007580	CP014292	99.593	71433	84967	77743	77718	91.4684524580131
CP007580	CP023030	99.593	71433	95206	81897	81897	86.0208390227507
CP007580	CP023033	99.593	71433	80546	65305	65312	81.0865840637648
CP007580	NC_010606	99.558	71433	64366	61901	61893	86.6560273263058
CP007580	NC_017163	99.907	71433	74451	64229	64228	86.2688211038133
CP007580	NZ_AEOY01000095	99.558	71433	63320	61009	61023	85.4073047471057
CP007580	NZ_AFDB02000004	99.568	71433	67012	65302	65297	91.4171321378075
CP007580	NZ_AFDL01000006	99.656	71433	69518	67813	67793	94.9323141965198
CP007580	NZ_ALII01000020	99.558	71433	67025	65295	65303	91.4073327453698
CP007580	NZ_AYOH01000010	99.593	71433	74089	65287	65293	88.1277922498617
CP007580	NZ_CP008707	99.586	71433	83610	65310	65317	78.1210381533309
CP007580	NZ_CP008851	98.649	71433	74749	57206	57206	76.5307897095613
CP007580	NZ_CP014216	99.558	71433	74241	68245	68248	91.9276410608693
CP007580	NZ_CP015366	99.593	71433	80546	65305	65312	81.0865840637648
CP007580	NZ_CP016297	99.593	71433	74090	65286	65292	88.1252530705898
CP007580	NZ_CP016302	99.570	71433	73188	65285	65284	89.2004153686397
CP007580	NZ_CP017643	99.957	71433	70875	64416	64406	90.1768090378397
CP007580	NZ_CP017645	99.569	71433	81227	64231	64233	79.078385265983
CP007580	NZ_CP017647	99.587	71433	73891	66791	66793	90.3939586688501
CP007580	NZ_CP017651	99.957	71433	70884	64416	64416	90.1768090378397
CP007580	NZ_CP017653	99.957	71433	70884	64416	64416	90.1768090378397
CP007580	NZ_CP017655	99.975	71433	72073	64222	64223	89.1082652310852
CP007580	NZ_CP020573	99.947	71433	74241	68256	68261	91.9451516008674
CP007580	NZ_CP020577	99.928	71433	73264	64230	64233	87.67334570867
CP007580	NZ_CP020580	99.994	71433	90973	69775	69776	76.6996801248722
CP007580	NZ_CP020582	99.983	71433	90972	69775	69775	76.699423998593
CP007580	NZ_CP020589	99.981	71433	72076	64222	64224	89.1059437260669
CP007580	NZ_CP020593	99.558	71433	74241	68245	68248	91.9276410608693
CP007580	NZ_CP021787	99.993	71433	86334	69667	69667	80.694743669933
CP007580	NZ_HG977523	99.558	71433	63720	60974	60920	85.3583077849173
CP007580	NZ_HG977524	99.920	71433	64165	61769	61248	86.4712387831954
CP007580	NZ_HG977527	99.558	71433	63795	60885	60845	85.2337155096384
CP007580	NZ_HG977528	99.595	71433	64479	62008	61576	86.8058180392816
CP007580	lcl|pAba7835b	99.593	71433	8015	65517	65524	91.7181134769644
CP014292	AFDA02000007	99.956	84967	74420	83010	83019	97.6967528569915
CP014292	CP002524	99.558	84967	70894	80552	80574	94.8038650299528
CP014292	CP007580	99.593	84967	71433	77724	77749	91.4755140230913
CP014292	CP023028	99.910	84967	110728	109238	109296	98.7067408424247
CP014292	CP023030	99.967	84967	95206	115406	115440	121.252862214566
CP014292	CP023033	99.910	84967	80546	86700	86741	102.039615380089
CP014292	NC_010606	99.935	84967	64366	79336	79359	93.3727211741029
CP014292	NC_017163	99.915	84967	74451	81623	81683	96.0643543964127
CP014292	NZ_AEOY01000095	99.982	84967	63320	78165	78213	91.9945390563395
CP014292	NZ_AFDB02000004	99.978	84967	67012	81445	81469	95.8548612990926
CP014292	NZ_AFDL01000006	99.978	84967	69518	81453	81491	95.8642767191969
CP014292	NZ_ALII01000020	99.965	84967	67025	81446	81486	95.8560382266056
CP014292	NZ_AYOH01000010	99.985	84967	74089	91422	91482	107.597067096638
CP014292	NZ_CP008707	99.985	84967	83610	86699	86738	102.038438452576
CP014292	NZ_CP008851	99.558	84967	74749	66478	66513	78.2397872115056
CP014292	NZ_CP012008	99.908	84967	87569	86509	86559	98.8466238052279
CP014292	NZ_CP014216	99.764	84967	74241	76819	76841	90.4103946237951
CP014292	NZ_CP015366	99.910	84967	80546	86700	86741	102.039615380089
CP014292	NZ_CP016297	99.983	84967	74090	91421	91483	107.595890169124
CP014292	NZ_CP016302	99.990	84967	73188	90525	90576	106.541363117446
CP014292	NZ_CP017643	99.764	84967	70875	76117	76128	89.5841915096449
CP014292	NZ_CP017645	99.528	84967	81227	76937	76978	90.5492720703332
CP014292	NZ_CP017647	99.527	84967	73891	77047	77066	90.678734096767
CP014292	NZ_CP017649	99.558	84967	121485	97792	97758	80.4691937276207
CP014292	NZ_CP017651	99.764	84967	70884	76117	76141	89.5841915096449
CP014292	NZ_CP017653	99.764	84967	70884	76116	76140	89.5830145821319
CP014292	NZ_CP017655	99.717	84967	72073	76916	76952	90.5245565925595
CP014292	NZ_CP017657	99.528	84967	101406	79266	79324	78.2241681951758
CP014292	NZ_CP020573	99.764	84967	74241	76809	76833	90.3986253486648
CP014292	NZ_CP020577	99.915	84967	73264	79289	79342	93.3174055809903
CP014292	NZ_CP020580	99.663	84967	90973	79410	79431	87.3127191584316
CP014292	NZ_CP020582	99.558	84967	90972	79410	79429	87.3114804555248
CP014292	NZ_CP020589	99.687	84967	72076	76916	76957	90.5245565925595
CP014292	NZ_CP020593	99.764	84967	74241	76816	76835	90.406863841256
CP014292	NZ_CP020594	99.985	84967	98301	91421	91484	93.0651773634042
CP014292	NZ_CP021787	99.746	84967	86334	84098	84141	97.4598651747863
CP014292	NZ_HG977523	99.860	84967	63720	78473	78448	92.3570327303541
CP014292	NZ_HG977524	99.880	84967	64165	74712	74171	87.9306083538315
CP014292	NZ_HG977527	99.898	84967	63795	78344	78333	92.2052090811727
CP014292	NZ_HG977528	99.561	84967	64479	75168	74692	88.4672872997752
CP014292	lcl|pAba7835b	99.910	84967	64479	87214	87259	102.644556121788
CP014293	CP000523	99.613	15645	11302	13153	13168	84.0715883668904
CP014293	CP002523	99.989	15645	8731	15852	15867	101.323106423778
CP014293	CP007550	99.932	15645	8731	15853	15868	101.32949824225
CP014293	CP007578	99.988	15645	8685	15550	15565	99.3927772451262
CP014293	NC_010402	99.982	15645	9661	15195	15215	97.1236816874401
CP014293	NC_011585	99.989	15645	8731	15976	15991	102.11569191435
CP014293	NC_021730	99.851	15645	8721	15750	15743	100.671140939597
CP014293	NZ_AFDN01000003	99.989	15645	8731	15852	15867	101.323106423778
CP014293	NZ_AYEX01000118	99.989	15645	8763	15916	15931	101.732182806008
CP014293	NZ_CM003314	99.989	15645	8731	15852	15867	101.323106423778
CP014293	NZ_CM003317	99.989	15645	8731	15852	15867	101.323106423778
CP014293	NZ_CM003909	99.989	15645	8781	15952	15967	101.962288271013
CP014293	NZ_CP006964	99.989	15645	8805	16000	16015	102.269095557686
CP014293	NZ_CP008708	99.989	15645	8731	15852	15867	101.323106423778
CP014293	NZ_CP008850	99.977	15645	8737	15864	15879	101.399808245446
CP014293	NZ_CP010782	99.989	15645	8731	15976	15991	102.11569191435
CP014293	NZ_CP015486	99.887	15645	15198	12334	12347	78.8366890380313
CP014293	NZ_CP020575	99.840	15645	8718	15852	15843	101.323106423778
CP014293	NZ_CP020576	99.925	15645	8730	15853	15866	101.32949824225
CP014293	NZ_CP021786	99.989	15645	8731	15976	15991	102.11569191435
CP014293	NZ_JHUI01000005	99.977	15645	8819	16030	16043	102.460850111857
CP023021	CP023027	99.928	9024	10062	9260	9260	92.029417610813
CP023021	CP023035	99.934	9024	9935	9099	9099	91.5853044791142
CP023021	lcl|pAba6972a	99.916	9024	8047	9099	9095	100.831117021277
CP023024	NC_020525	99.650	7143	7416	6661	6664	89.8597626752967
CP023025	NC_020524	98.961	113420	110967	92487	92500	81.5438194321989
CP023025	NC_023031	99.747	113420	113866	111523	111534	97.9519786415611
CP023025	NZ_AFDM01000010	98.992	113420	110967	92490	92503	81.5464644683477
CP023025	NZ_AYFW01000101	98.992	113420	111007	92521	92534	81.5737965085523
CP023025	NZ_CP010398	98.915	113420	114848	93792	93804	81.6766508776818
CP023025	NZ_CP010780	99.746	113420	112157	93671	93686	82.5877270322694
CP023025	NZ_CP015484	98.961	113420	110965	92487	92498	81.5438194321989
CP023025	NZ_CP016296	98.961	113420	110968	92482	92496	81.5394110386175
CP023025	NZ_CP016299	98.961	113420	110967	92482	92495	81.5394110386175
CP023025	NZ_CP016301	98.961	113420	110967	92482	92495	81.5394110386175
CP023025	NZ_CP018257	98.961	113420	110964	92481	92492	81.5385293599012
CP023025	NZ_CP020585	99.446	113420	111999	92489	92502	81.5455827896315
CP023027	CP023021	99.928	10062	9024	9260	9260	92.029417610813
CP023027	CP023035	99.990	10062	9935	10171	10171	101.083283641423
CP023027	lcl|pAba6972a	99.970	10062	8047	10171	10167	101.083283641423
CP023028	CP014292	99.910	110728	84967	109296	109238	98.7067408424247
CP023028	CP023030	99.988	110728	95206	120340	120315	108.680731161043
CP023028	CP023033	99.991	110728	80546	97131	97136	87.7203598005924
CP023028	NZ_AYOH01000010	99.951	110728	74089	86714	86718	78.3126219203815
CP023028	NZ_CP008707	99.963	110728	83610	86697	86700	78.297268983455
CP023028	NZ_CP012008	99.990	110728	87569	99490	99494	89.8508055776317
CP023028	NZ_CP015366	99.989	110728	80546	97131	97136	87.7203598005924
CP023028	NZ_CP016297	99.972	110728	74090	86713	86717	78.3117188064446
CP023028	NZ_CP016302	99.972	110728	73188	85815	85808	77.5007224911495
CP023028	NZ_CP017645	99.903	110728	81227	90678	90691	81.8925655660718
CP023028	NZ_CP017649	99.565	110728	121485	97427	97360	80.1415812651768
CP023028	NZ_CP020594	99.980	110728	98301	104416	104430	94.2995448305758
CP023028	NZ_CP021787	99.908	110728	86334	96723	96706	87.3518893143559
CP023028	lcl|pAba7835b	99.996	110728	64479	97645	97654	88.1845603641355
CP023030	AFDA02000007	99.954	95206	74420	88164	88144	92.6034073482764
CP023030	CP002524	99.558	95206	70894	85819	85815	90.1403272902968
CP023030	CP007580	99.593	95206	71433	81897	81897	86.0208390227507
CP023030	CP014292	99.967	95206	84967	115440	115406	121.252862214566
CP023030	CP023028	99.988	95206	110728	120315	120340	108.680731161043
CP023030	CP023033	99.969	95206	80546	100367	100389	105.420876835494
CP023030	NC_010606	99.936	95206	64366	84494	84490	88.7486082809907
CP023030	NC_017163	99.552	95206	74451	80990	81003	85.0681679726068
CP023030	NZ_AEOY01000095	99.959	95206	63320	83319	83339	87.5144423670777
CP023030	NZ_AFDB02000004	99.924	95206	67012	85513	85510	89.8189189756948
CP023030	NZ_AFDL01000006	99.953	95206	69518	85521	85531	89.8273218074491
CP023030	NZ_ALII01000020	99.906	95206	67025	85514	85526	89.8199693296641
CP023030	NZ_AYOH01000010	99.967	95206	74089	92956	92968	97.6367035691028
CP023030	NZ_CP008707	99.967	95206	83610	92947	92958	97.6272503833792
CP023030	NZ_CP012008	99.933	95206	87569	88064	88067	92.4983719513476
CP023030	NZ_CP014216	99.528	95206	74241	80815	80812	84.8843560279814
CP023030	NZ_CP015366	99.967	95206	80546	100367	100389	105.420876835494
CP023030	NZ_CP016297	99.972	95206	74090	92955	92967	97.6356532151335
CP023030	NZ_CP016302	99.972	95206	73188	92056	92056	96.6913849967439
CP023030	NZ_CP017643	99.528	95206	70875	80184	80170	84.2215826733609
CP023030	NZ_CP017645	99.292	95206	81227	81075	81091	85.1574480599962
CP023030	NZ_CP017647	99.477	95206	73891	81147	81141	85.2330735457849
CP023030	NZ_CP017649	99.565	95206	121485	101964	101903	83.8811375890028
CP023030	NZ_CP017651	99.528	95206	70884	80184	80183	84.2215826733609
CP023030	NZ_CP017653	99.539	95206	70884	80183	80182	84.2205323193916
CP023030	NZ_CP017655	99.263	95206	72073	81054	81065	85.1353906266412
CP023030	NZ_CP017657	99.822	95206	101406	83337	83367	82.2111117685344
CP023030	NZ_CP020573	99.528	95206	74241	80805	80804	84.8738524882885
CP023030	NZ_CP020577	99.292	95206	73264	81074	81091	85.1563977060269
CP023030	NZ_CP020580	99.558	95206	90973	83585	83579	87.7938365229082
CP023030	NZ_CP020582	99.558	95206	90972	83585	83577	87.7938365229082
CP023030	NZ_CP020589	99.292	95206	72076	81054	81070	85.1353906266412
CP023030	NZ_CP020593	99.528	95206	74241	80815	80812	84.8843560279814
CP023030	NZ_CP020594	99.967	95206	98301	92975	92988	94.5951719718009
CP023030	NZ_CP021787	99.558	95206	86334	83579	83573	87.7875343990925
CP023030	NZ_HG977523	99.854	95206	63720	83631	83580	87.8421528054954
CP023030	NZ_HG977524	99.856	95206	64165	80178	79635	84.2152805495452
CP023030	NZ_HG977527	99.904	95206	63795	83493	83458	87.6972039577338
CP023030	NZ_HG977528	99.561	95206	64479	80703	80232	84.7667163834212
CP023030	lcl|pAba7835b	99.974	95206	64479	100881	100907	105.960758775707
CP023033	AFDA02000007	99.954	80546	74420	70505	70478	87.5338315993345
CP023033	CP002524	99.558	80546	70894	68143	68132	84.6013458148139
CP023033	CP007580	99.593	80546	71433	65318	65311	81.0940332232513
CP023033	CP014292	99.910	80546	84967	86741	86700	102.039615380089
CP023033	CP023028	99.991	80546	110728	97136	97131	87.7203598005924
CP023033	CP023030	99.969	80546	95206	100389	100367	105.420876835494
CP023033	NC_010606	99.910	80546	64366	66834	66814	82.9761875201748
CP023033	NC_017163	99.552	80546	74451	65918	65922	81.8389491719018
CP023033	NZ_AEOY01000095	99.959	80546	63320	65657	65664	81.5149107342388
CP023033	NZ_AFDB02000004	99.924	80546	67012	68936	68921	85.5858763936136
CP023033	NZ_AFDL01000006	99.953	80546	69518	68944	68940	85.5958086062623
CP023033	NZ_ALII01000020	99.911	80546	67025	68937	68934	85.5871179201947
CP023033	NZ_AYOH01000010	99.967	80546	74089	74199	74196	92.1200307898592
CP023033	NZ_CP008707	99.963	80546	83610	74191	74187	88.729817007535
CP023033	NZ_CP012008	99.940	80546	87569	70798	70792	80.8413936438694
CP023033	NZ_CP014216	99.528	80546	74241	65743	65731	81.621682020212
CP023033	NZ_CP016297	99.972	80546	74090	74198	74195	92.1187892632781
CP023033	NZ_CP016302	99.972	80546	73188	73301	73287	91.0051399200457
CP023033	NZ_CP017643	99.528	80546	70875	65112	65093	80.838278747548
CP023033	NZ_CP017645	99.528	80546	81227	66003	66010	81.2660814753715
CP023033	NZ_CP017647	99.477	80546	73891	66067	66052	82.0239366324833
CP023033	NZ_CP017651	99.549	80546	70884	65112	65102	80.838278747548
CP023033	NZ_CP017653	99.539	80546	70884	65112	65102	80.838278747548
CP023033	NZ_CP017655	99.212	80546	72073	65982	65984	81.9184068730912
CP023033	NZ_CP020573	99.528	80546	74241	65733	65723	81.6092667544012
CP023033	NZ_CP020577	99.528	80546	73264	66002	66010	81.9432374047128
CP023033	NZ_CP020589	99.528	80546	72076	65982	65989	81.9184068730912
CP023033	NZ_CP020593	99.528	80546	74241	65743	65731	81.621682020212
CP023033	NZ_CP020594	99.955	80546	98301	74218	74216	75.4987233090202
CP023033	NZ_CP021787	99.558	80546	86334	67001	66988	77.5916788287349
CP023033	NZ_HG977523	99.865	80546	63720	65973	65910	81.9072331338614
CP023033	NZ_HG977524	99.880	80546	64165	63676	63211	79.0554465771112
CP023033	NZ_HG977527	99.907	80546	63795	65834	65785	81.7346609390907
CP023033	NZ_HG977528	99.632	80546	64479	64224	63824	79.7358031435453
CP023033	lcl|pAba7835b	99.985	80546	64479	85138	85142	105.701090060338
CP023035	CP023021	99.934	9935	9024	9099	9099	91.5853044791142
CP023035	CP023027	99.990	9935	10062	10171	10171	101.083283641423
CP023035	lcl|pAba6972a	99.972	9935	8047	10010	10006	100.754906894816
NC_010401	NZ_CM004453	98.112	5644	5441	5056	5057	89.5818568391212
NC_010402	CP002523	99.803	9661	8731	8180	8177	84.6703239830245
NC_010402	CP007550	99.803	9661	8731	8180	8177	84.6703239830245
NC_010402	CP007578	99.743	9661	8685	8028	8026	83.0969878894524
NC_010402	CP014293	99.982	9661	15645	15215	15195	97.1236816874401
NC_010402	NC_011585	99.751	9661	8731	8242	8239	85.3120794948763
NC_010402	NC_021730	99.290	9661	8721	8128	8115	84.1320774246972
NC_010402	NZ_AFDN01000003	99.772	9661	8731	8180	8177	84.6703239830245
NC_010402	NZ_AYEX01000118	99.748	9661	8763	8271	8268	85.6122554600973
NC_010402	NZ_CM003314	99.849	9661	8731	8180	8177	84.6703239830245
NC_010402	NZ_CM003317	99.849	9661	8731	8180	8177	84.6703239830245
NC_010402	NZ_CM003909	99.774	9661	8781	8230	8227	85.1878687506469
NC_010402	NZ_CP006964	99.773	9661	8805	8254	8251	85.4362902391057
NC_010402	NZ_CP008708	99.849	9661	8731	8180	8177	84.6703239830245
NC_010402	NZ_CP008850	99.940	9661	8737	8186	8183	84.7324293551392
NC_010402	NZ_CP010782	99.751	9661	8731	8242	8239	85.3120794948763
NC_010402	NZ_CP020575	99.946	9661	8718	8180	8164	84.6703239830245
NC_010402	NZ_CP020576	99.982	9661	8730	8181	8177	84.680674878377
NC_010402	NZ_CP021786	99.751	9661	8731	8242	8239	85.3120794948763
NC_010402	NZ_JHUI01000005	99.803	9661	8819	8269	8265	85.5915536693924
NC_010403	NZ_CM003316	97.585	2726	2725	2724	2723	99.9266324284666
NC_010605	NZ_AEOY01000096	99.962	28279	21846	29343	29355	103.762509282506
NC_010606	AFDA02000007	99.956	64366	74420	65027	65022	87.3716742811072
NC_010606	CP002524	99.558	64366	70894	63232	63243	89.2078314102745
NC_010606	CP007580	99.558	64366	71433	61811	61822	86.5454341830806
NC_010606	CP014292	99.935	64366	84967	79287	79265	93.2891593206774
NC_010606	CP023030	99.936	64366	95206	84418	84423	88.6740331491713
NC_010606	CP023033	99.910	64366	80546	66742	66763	82.8880391329178
NC_010606	NC_017163	99.889	64366	74451	61432	61429	82.5093014197257
NC_010606	NZ_AEOY01000095	99.950	64366	63320	64847	64876	100.747288941367
NC_010606	NZ_AFDB02000004	99.925	64366	67012	64556	64565	96.3484152092163
NC_010606	NZ_AFDL01000006	99.932	64366	69518	64557	64574	92.8881728473201
NC_010606	NZ_ALII01000020	99.923	64366	67025	64556	64570	96.337187616561
NC_010606	NZ_AYOH01000010	99.936	64366	74089	66745	66762	90.1105427256408
NC_010606	NZ_CP008707	99.936	64366	83610	66728	66745	79.828967826815
NC_010606	NZ_CP014216	99.889	64366	74241	61585	61592	82.9622445818348
NC_010606	NZ_CP015366	99.910	64366	80546	66742	66763	82.8880391329178
NC_010606	NZ_CP016297	99.936	64366	74090	66744	66761	90.1079767849912
NC_010606	NZ_CP016302	99.936	64366	73188	66746	66755	91.210307700716
NC_010606	NZ_CP017643	99.666	64366	70875	60553	60551	85.4335097001764
NC_010606	NZ_CP017645	99.889	64366	81227	61461	61463	75.6681891489283
NC_010606	NZ_CP017647	99.889	64366	73891	61996	61999	83.9060237376677
NC_010606	NZ_CP017651	99.889	64366	70884	60553	60560	85.4353591783759
